Nation,Player,WikiURL
Iran,Saman Ghoddos,https://en.wikipedia.org/wiki/Saman_Ghoddos
Iran,Rouzbeh Cheshmi,https://en.wikipedia.org/wiki/Rouzbeh_Cheshmi
Iran,Mahdi Torabi,https://en.wikipedia.org/wiki/Mahdi_Torabi
Iran,Arya Yousefi,https://en.wikipedia.org/wiki/Arya_Yousefi
Iran,Amirhossein Hosseinzadeh,https://en.wikipedia.org/wiki/Amirhossein_Hosseinzadeh
Iran,Ali Nemati,https://en.wikipedia.org/wiki/Ali_Nemati
Iran,Shahriyar Moghanlou,https://en.wikipedia.org/wiki/Shahriyar_Moghanlou
Iran,Mohammad Ghorbani,https://en.wikipedia.org/wiki/Mohammad_Ghorbani_(footballer)
Iran,Hossein Hosseini,"https://en.wikipedia.org/wiki/Hossein_Hosseini_(footballer,_born_1992)"
Iran,Ramin Rezaeian,https://en.wikipedia.org/wiki/Ramin_Rezaeian
Iran,Dennis Eckert,https://en.wikipedia.org/wiki/Dennis_Eckert
Iran,Danial Eiri,https://en.wikipedia.org/wiki/Danial_Eiri
Iran,Amirmohammad Razzaghinia,https://en.wikipedia.org/wiki/Amirmohammad_Razzaghinia
New Zealand,Max Crocombe,https://en.wikipedia.org/wiki/Max_Crocombe
New Zealand,Tim Payne,https://en.wikipedia.org/wiki/Tim_Payne_(footballer)
New Zealand,Francis de Vries,https://en.wikipedia.org/wiki/Francis_de_Vries
New Zealand,Tyler Bindon,https://en.wikipedia.org/wiki/Tyler_Bindon
New Zealand,Michael Boxall,https://en.wikipedia.org/wiki/Michael_Boxall
New Zealand,Joe Bell,https://en.wikipedia.org/wiki/Joe_Bell_(footballer)
New Zealand,Logan Rogerson,https://en.wikipedia.org/wiki/Logan_Rogerson
New Zealand,Marko Stamenić,https://en.wikipedia.org/wiki/Marko_Stameni%C4%87
New Zealand,Chris Wood,"https://en.wikipedia.org/wiki/Chris_Wood_(footballer,_born_1991)"
New Zealand,Sarpreet Singh,https://en.wikipedia.org/wiki/Sarpreet_Singh
New Zealand,Elijah Just,https://en.wikipedia.org/wiki/Elijah_Just
New Zealand,Alex Paulsen,https://en.wikipedia.org/wiki/Alex_Paulsen
New Zealand,Liberato Cacace,https://en.wikipedia.org/wiki/Liberato_Cacace
New Zealand,Alex Rufer,https://en.wikipedia.org/wiki/Alex_Rufer
New Zealand,Nando Pijnaker,https://en.wikipedia.org/wiki/Nando_Pijnaker
New Zealand,Finn Surman,https://en.wikipedia.org/wiki/Finn_Surman
New Zealand,Kosta Barbarouses,https://en.wikipedia.org/wiki/Kosta_Barbarouses
New Zealand,Ben Waine,https://en.wikipedia.org/wiki/Ben_Waine
New Zealand,Ben Old,https://en.wikipedia.org/wiki/Ben_Old
New Zealand,Callum McCowatt,https://en.wikipedia.org/wiki/Callum_McCowatt
New Zealand,Jesse Randall,https://en.wikipedia.org/wiki/Jesse_Randall
New Zealand,Michael Woud,https://en.wikipedia.org/wiki/Michael_Woud
New Zealand,Ryan Thomas,https://en.wikipedia.org/wiki/Ryan_Thomas_(footballer)
New Zealand,Callan Elliot,https://en.wikipedia.org/wiki/Callan_Elliot
New Zealand,Lachlan Bayliss,https://en.wikipedia.org/wiki/Lachlan_Bayliss
New Zealand,Tommy Smith,"https://en.wikipedia.org/wiki/Tommy_Smith_(footballer,_born_1990)"
Cape Verde,Vozinha,https://en.wikipedia.org/wiki/Vozinha
Cape Verde,Stopira,https://en.wikipedia.org/wiki/Stopira
Cape Verde,Diney,"https://en.wikipedia.org/wiki/Diney_(footballer,_born_1995)"
Cape Verde,Pico,https://en.wikipedia.org/wiki/Pico_Lopes
Cape Verde,Logan Costa,https://en.wikipedia.org/wiki/Logan_Costa
Cape Verde,Kevin Pina,https://en.wikipedia.org/wiki/Kevin_Pina_(footballer)
Cape Verde,Jovane Cabral,https://en.wikipedia.org/wiki/Jovane_Cabral
Cape Verde,João Paulo,https://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_Fernandes_(footballer)
Cape Verde,Gilson Benchimol,https://en.wikipedia.org/wiki/Gilson_Benchimol
Cape Verde,Jamiro Monteiro,https://en.wikipedia.org/wiki/Jamiro_Monteiro
Cape Verde,Garry Rodrigues,https://en.wikipedia.org/wiki/Garry_Rodrigues
Cape Verde,Márcio Rosa,https://en.wikipedia.org/wiki/M%C3%A1rcio_Rosa
Cape Verde,Sidny Lopes Cabral,https://en.wikipedia.org/wiki/Sidny_Lopes_Cabral
Cape Verde,Deroy Duarte,https://en.wikipedia.org/wiki/Deroy_Duarte
Cape Verde,Laros Duarte,https://en.wikipedia.org/wiki/Laros_Duarte
Cape Verde,Yannick Semedo,https://en.wikipedia.org/wiki/Yannick_Semedo
Cape Verde,Willy Semedo,https://en.wikipedia.org/wiki/Willy_Semedo
Cape Verde,Telmo Arcanjo,https://en.wikipedia.org/wiki/Telmo_Arcanjo
Cape Verde,Dailon Livramento,https://en.wikipedia.org/wiki/Dailon_Livramento
Cape Verde,Ryan Mendes,https://en.wikipedia.org/wiki/Ryan_Mendes
Cape Verde,Nuno da Costa,https://en.wikipedia.org/wiki/Nuno_da_Costa
Cape Verde,Steven Moreira,https://en.wikipedia.org/wiki/Steven_Moreira
Cape Verde,CJ dos Santos,https://en.wikipedia.org/wiki/CJ_dos_Santos
Cape Verde,Wagner Pina,https://en.wikipedia.org/wiki/Wagner_Pina
Cape Verde,Kelvin Pires,https://en.wikipedia.org/wiki/Kelvin_Pires
Cape Verde,Hélio Varela,https://en.wikipedia.org/wiki/H%C3%A9lio_Varela
Saudi Arabia,Nawaf Al-Aqidi,https://en.wikipedia.org/wiki/Nawaf_Al-Aqidi
Saudi Arabia,Ali Majrashi,https://en.wikipedia.org/wiki/Ali_Majrashi
Saudi Arabia,Ali Lajami,https://en.wikipedia.org/wiki/Ali_Lajami
Saudi Arabia,Abdulelah Al-Amri,https://en.wikipedia.org/wiki/Abdulelah_Al-Amri
Saudi Arabia,Hassan Al-Tambakti,https://en.wikipedia.org/wiki/Hassan_Al-Tambakti
Saudi Arabia,Nasser Al-Dawsari,https://en.wikipedia.org/wiki/Nasser_Al-Dawsari
Saudi Arabia,Musab Al-Juwayr,https://en.wikipedia.org/wiki/Musab_Al-Juwayr
Saudi Arabia,Ayman Yahya,https://en.wikipedia.org/wiki/Ayman_Yahya
Saudi Arabia,Firas Al-Buraikan,https://en.wikipedia.org/wiki/Firas_Al-Buraikan
Saudi Arabia,Salem Al-Dawsari,https://en.wikipedia.org/wiki/Salem_Al-Dawsari
Saudi Arabia,Saleh Al-Shehri,https://en.wikipedia.org/wiki/Saleh_Al-Shehri
Saudi Arabia,Saud Abdulhamid,https://en.wikipedia.org/wiki/Saud_Abdulhamid
Saudi Arabia,Nawaf Boushal,https://en.wikipedia.org/wiki/Nawaf_Boushal
Saudi Arabia,Hassan Kadesh,https://en.wikipedia.org/wiki/Hassan_Kadesh
Saudi Arabia,Abdullah Al-Khaibari,https://en.wikipedia.org/wiki/Abdullah_Al-Khaibari
Saudi Arabia,Ziyad Al-Johani,https://en.wikipedia.org/wiki/Ziyad_Al-Johani
Saudi Arabia,Khalid Al-Ghannam,https://en.wikipedia.org/wiki/Khalid_Al-Ghannam
Saudi Arabia,Alaa Al-Hejji,https://en.wikipedia.org/wiki/Alaa_Al-Hejji
Saudi Arabia,Abdullah Al-Hamdan,https://en.wikipedia.org/wiki/Abdullah_Al-Hamdan
Saudi Arabia,Sultan Mandash,https://en.wikipedia.org/wiki/Sultan_Mandash
Saudi Arabia,Mohammed Al-Owais,https://en.wikipedia.org/wiki/Mohammed_Al-Owais
Saudi Arabia,Ahmed Al-Kassar,https://en.wikipedia.org/wiki/Ahmed_Al-Kassar
Saudi Arabia,Mohamed Kanno,https://en.wikipedia.org/wiki/Mohamed_Kanno
Saudi Arabia,Moteb Al-Harbi,https://en.wikipedia.org/wiki/Moteb_Al-Harbi
Saudi Arabia,Jehad Thakri,https://en.wikipedia.org/wiki/Jehad_Thakri
Saudi Arabia,Mohammed Abu Al-Shamat,https://en.wikipedia.org/wiki/Mohammed_Abu_Al-Shamat
Spain,David Raya,https://en.wikipedia.org/wiki/David_Raya
Spain,Marc Pubill,https://en.wikipedia.org/wiki/Marc_Pubill
Spain,Álex Grimaldo,https://en.wikipedia.org/wiki/%C3%81lex_Grimaldo
Spain,Eric García,"https://en.wikipedia.org/wiki/Eric_Garc%C3%ADa_(footballer,_born_2001)"
Spain,Marcos Llorente,https://en.wikipedia.org/wiki/Marcos_Llorente
Spain,Mikel Merino,https://en.wikipedia.org/wiki/Mikel_Merino
Spain,Ferran Torres,https://en.wikipedia.org/wiki/Ferran_Torres
Spain,Fabián Ruiz,https://en.wikipedia.org/wiki/Fabi%C3%A1n_Ruiz
Spain,Gavi,https://en.wikipedia.org/wiki/Gavi_(footballer)
Spain,Dani Olmo,https://en.wikipedia.org/wiki/Dani_Olmo
Spain,Yéremy Pino,https://en.wikipedia.org/wiki/Y%C3%A9remy_Pino
Spain,Pedro Porro,https://en.wikipedia.org/wiki/Pedro_Porro
Spain,Joan Garcia,https://en.wikipedia.org/wiki/Joan_Garcia
Spain,Aymeric Laporte,https://en.wikipedia.org/wiki/Aymeric_Laporte
Spain,Álex Baena,https://en.wikipedia.org/wiki/%C3%81lex_Baena
Spain,Rodri,"https://en.wikipedia.org/wiki/Rodri_(footballer,_born_1996)"
Spain,Nico Williams,https://en.wikipedia.org/wiki/Nico_Williams
Spain,Martín Zubimendi,https://en.wikipedia.org/wiki/Mart%C3%ADn_Zubimendi
Spain,Lamine Yamal,https://en.wikipedia.org/wiki/Lamine_Yamal
Spain,Pedri,https://en.wikipedia.org/wiki/Pedri
Spain,Mikel Oyarzabal,https://en.wikipedia.org/wiki/Mikel_Oyarzabal
Spain,Pau Cubarsí,https://en.wikipedia.org/wiki/Pau_Cubars%C3%AD
Spain,Unai Simón,https://en.wikipedia.org/wiki/Unai_Sim%C3%B3n
Spain,Marc Cucurella,https://en.wikipedia.org/wiki/Marc_Cucurella
Spain,Víctor Muñoz,"https://en.wikipedia.org/wiki/V%C3%ADctor_Mu%C3%B1oz_(footballer,_born_2003)"
Spain,Borja Iglesias,https://en.wikipedia.org/wiki/Borja_Iglesias
Uruguay,Sergio Rochet,https://en.wikipedia.org/wiki/Sergio_Rochet
Uruguay,José María Giménez,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Gim%C3%A9nez
Uruguay,Sebastián Cáceres,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_C%C3%A1ceres
Uruguay,Ronald Araújo,https://en.wikipedia.org/wiki/Ronald_Ara%C3%BAjo
Uruguay,Manuel Ugarte,https://en.wikipedia.org/wiki/Manuel_Ugarte_(footballer)
Uruguay,Rodrigo Bentancur,https://en.wikipedia.org/wiki/Rodrigo_Bentancur
Uruguay,Nicolás de la Cruz,https://en.wikipedia.org/wiki/Nicol%C3%A1s_de_la_Cruz
Uruguay,Federico Valverde,https://en.wikipedia.org/wiki/Federico_Valverde
Uruguay,Darwin Núñez,https://en.wikipedia.org/wiki/Darwin_N%C3%BA%C3%B1ez
Uruguay,Giorgian de Arrascaeta,https://en.wikipedia.org/wiki/Giorgian_de_Arrascaeta
Uruguay,Facundo Pellistri,https://en.wikipedia.org/wiki/Facundo_Pellistri
Uruguay,Santiago Mele,https://en.wikipedia.org/wiki/Santiago_Mele
Uruguay,Guillermo Varela,https://en.wikipedia.org/wiki/Guillermo_Varela
Uruguay,Agustín Canobbio,https://en.wikipedia.org/wiki/Agust%C3%ADn_Canobbio
Uruguay,Emiliano Martínez,"https://en.wikipedia.org/wiki/Emiliano_Mart%C3%ADnez_(footballer,_born_1999)"
Uruguay,Mathías Olivera,https://en.wikipedia.org/wiki/Math%C3%ADas_Olivera
Uruguay,Matías Viña,https://en.wikipedia.org/wiki/Mat%C3%ADas_Vi%C3%B1a
Uruguay,Brian Rodríguez,https://en.wikipedia.org/wiki/Brian_Rodr%C3%ADguez
Uruguay,Rodrigo Aguirre,https://en.wikipedia.org/wiki/Rodrigo_Aguirre
Uruguay,Maximiliano Araújo,https://en.wikipedia.org/wiki/Maximiliano_Ara%C3%BAjo
Uruguay,Federico Viñas,https://en.wikipedia.org/wiki/Federico_Vi%C3%B1as
Uruguay,Joaquín Piquerez,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Piquerez
Uruguay,Fernando Muslera,https://en.wikipedia.org/wiki/Fernando_Muslera
Uruguay,Santiago Bueno,https://en.wikipedia.org/wiki/Santiago_Bueno
Uruguay,Juan Manuel Sanabria,https://en.wikipedia.org/wiki/Juan_Manuel_Sanabria
Uruguay,Rodrigo Zalazar,https://en.wikipedia.org/wiki/Rodrigo_Zalazar
France,Brice Samba,https://en.wikipedia.org/wiki/Brice_Samba
France,Malo Gusto,https://en.wikipedia.org/wiki/Malo_Gusto
France,Lucas Digne,https://en.wikipedia.org/wiki/Lucas_Digne
France,Dayot Upamecano,https://en.wikipedia.org/wiki/Dayot_Upamecano
France,Jules Koundé,https://en.wikipedia.org/wiki/Jules_Kound%C3%A9
France,Manu Koné,https://en.wikipedia.org/wiki/Manu_Kon%C3%A9
France,Ousmane Dembélé,https://en.wikipedia.org/wiki/Ousmane_Demb%C3%A9l%C3%A9
France,Aurélien Tchouaméni,https://en.wikipedia.org/wiki/Aur%C3%A9lien_Tchouam%C3%A9ni
France,Marcus Thuram,https://en.wikipedia.org/wiki/Marcus_Thuram
France,Kylian Mbappé,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
France,Michael Olise,https://en.wikipedia.org/wiki/Michael_Olise
France,Bradley Barcola,https://en.wikipedia.org/wiki/Bradley_Barcola
France,N'Golo Kanté,https://en.wikipedia.org/wiki/N%27Golo_Kant%C3%A9
France,Adrien Rabiot,https://en.wikipedia.org/wiki/Adrien_Rabiot
France,Ibrahima Konaté,https://en.wikipedia.org/wiki/Ibrahima_Konat%C3%A9
France,Mike Maignan,https://en.wikipedia.org/wiki/Mike_Maignan
France,William Saliba,https://en.wikipedia.org/wiki/William_Saliba
France,Warren Zaïre-Emery,https://en.wikipedia.org/wiki/Warren_Za%C3%AFre-Emery
France,Théo Hernandez,https://en.wikipedia.org/wiki/Th%C3%A9o_Hernandez
France,Désiré Doué,https://en.wikipedia.org/wiki/D%C3%A9sir%C3%A9_Dou%C3%A9
France,Lucas Hernandez,https://en.wikipedia.org/wiki/Lucas_Hernandez
France,Jean-Philippe Mateta,https://en.wikipedia.org/wiki/Jean-Philippe_Mateta
France,Robin Risser,https://en.wikipedia.org/wiki/Robin_Risser
France,Rayan Cherki,https://en.wikipedia.org/wiki/Rayan_Cherki
France,Maghnes Akliouche,https://en.wikipedia.org/wiki/Maghnes_Akliouche
France,Maxence Lacroix,https://en.wikipedia.org/wiki/Maxence_Lacroix
Iraq,Fahad Talib,https://en.wikipedia.org/wiki/Fahad_Talib
Iraq,Rebin Sulaka,https://en.wikipedia.org/wiki/Rebin_Sulaka
Iraq,Hussein Ali,"https://en.wikipedia.org/wiki/Hussein_Ali_(footballer,_born_2002)"
Iraq,Zaid Tahseen,https://en.wikipedia.org/wiki/Zaid_Tahseen
Iraq,Akam Hashim,https://en.wikipedia.org/wiki/Akam_Hashim
Iraq,Munaf Younis,https://en.wikipedia.org/wiki/Munaf_Younis
Iraq,Youssef Amyn,https://en.wikipedia.org/wiki/Youssef_Amyn
Iraq,Ibrahim Bayesh,https://en.wikipedia.org/wiki/Ibrahim_Bayesh
Iraq,Ali Al-Hamadi,https://en.wikipedia.org/wiki/Ali_Al-Hamadi
Iraq,Mohanad Ali,https://en.wikipedia.org/wiki/Mohanad_Ali
Iraq,Ahmed Qasem,https://en.wikipedia.org/wiki/Ahmed_Qasem
Iraq,Jalal Hassan,https://en.wikipedia.org/wiki/Jalal_Hassan
Iraq,Ali Yousif,https://en.wikipedia.org/wiki/Ali_Yousif
Iraq,Zidane Iqbal,https://en.wikipedia.org/wiki/Zidane_Iqbal
Iraq,Ahmed Maknzi,https://en.wikipedia.org/wiki/Ahmed_Maknzi
Iraq,Amir Al-Ammari,https://en.wikipedia.org/wiki/Amir_Al-Ammari
Iraq,Ali Jasim,https://en.wikipedia.org/wiki/Ali_Jasim
Iraq,Aymen Hussein,https://en.wikipedia.org/wiki/Aymen_Hussein
Iraq,Kevin Yakob,https://en.wikipedia.org/wiki/Kevin_Yakob
Iraq,Aimar Sher,https://en.wikipedia.org/wiki/Aimar_Sher
Iraq,Marko Farji,https://en.wikipedia.org/wiki/Marko_Farji
Iraq,Ahmed Basil,https://en.wikipedia.org/wiki/Ahmed_Basil
Iraq,Merchas Doski,https://en.wikipedia.org/wiki/Merchas_Doski
Iraq,Zaid Ismail,https://en.wikipedia.org/wiki/Zaid_Ismail
Iraq,Mustafa Saadoon,"https://en.wikipedia.org/wiki/Mustafa_Saadoon_(footballer,_born_2001)"
Iraq,Frans Putros,https://en.wikipedia.org/wiki/Frans_Putros
Norway,Ørjan Nyland,https://en.wikipedia.org/wiki/%C3%98rjan_Nyland
Norway,Morten Thorsby,https://en.wikipedia.org/wiki/Morten_Thorsby
Norway,Kristoffer Ajer,https://en.wikipedia.org/wiki/Kristoffer_Ajer
Norway,Leo Østigård,https://en.wikipedia.org/wiki/Leo_%C3%98stig%C3%A5rd
Norway,David Møller Wolfe,https://en.wikipedia.org/wiki/David_M%C3%B8ller_Wolfe
Norway,Patrick Berg,https://en.wikipedia.org/wiki/Patrick_Berg
Norway,Alexander Sørloth,https://en.wikipedia.org/wiki/Alexander_S%C3%B8rloth
Norway,Sander Berge,https://en.wikipedia.org/wiki/Sander_Berge
Norway,Erling Haaland,https://en.wikipedia.org/wiki/Erling_Haaland
Norway,Martin Ødegaard,https://en.wikipedia.org/wiki/Martin_%C3%98degaard
Norway,Jørgen Strand Larsen,https://en.wikipedia.org/wiki/J%C3%B8rgen_Strand_Larsen
Norway,Sander Tangvik,https://en.wikipedia.org/wiki/Sander_Tangvik
Norway,Egil Selvik,https://en.wikipedia.org/wiki/Egil_Selvik
Norway,Fredrik Aursnes,https://en.wikipedia.org/wiki/Fredrik_Aursnes
Norway,Fredrik André Bjørkan,https://en.wikipedia.org/wiki/Fredrik_Andr%C3%A9_Bj%C3%B8rkan
Norway,Marcus Holmgren Pedersen,https://en.wikipedia.org/wiki/Marcus_Holmgren_Pedersen
Norway,Torbjørn Heggem,https://en.wikipedia.org/wiki/Torbj%C3%B8rn_Heggem
Norway,Kristian Thorstvedt,https://en.wikipedia.org/wiki/Kristian_Thorstvedt
Norway,Thelo Aasgaard,https://en.wikipedia.org/wiki/Thelo_Aasgaard
Norway,Antonio Nusa,https://en.wikipedia.org/wiki/Antonio_Nusa
Norway,Andreas Schjelderup,https://en.wikipedia.org/wiki/Andreas_Schjelderup
Norway,Oscar Bobb,https://en.wikipedia.org/wiki/Oscar_Bobb
Norway,Jens Petter Hauge,https://en.wikipedia.org/wiki/Jens_Petter_Hauge
Norway,Sondre Langås,https://en.wikipedia.org/wiki/Sondre_Lang%C3%A5s
Norway,Henrik Falchener,https://en.wikipedia.org/wiki/Henrik_Falchener
Norway,Julian Ryerson,https://en.wikipedia.org/wiki/Julian_Ryerson
Senegal,Yehvann Diouf,https://en.wikipedia.org/wiki/Yehvann_Diouf
Senegal,Mamadou Sarr,https://en.wikipedia.org/wiki/Mamadou_Sarr
Senegal,Kalidou Koulibaly,https://en.wikipedia.org/wiki/Kalidou_Koulibaly
Senegal,Abdoulaye Seck,"https://en.wikipedia.org/wiki/Abdoulaye_Seck_(footballer,_born_1992)"
Senegal,Idrissa Gueye,https://en.wikipedia.org/wiki/Idrissa_Gueye
Senegal,Pathé Ciss,https://en.wikipedia.org/wiki/Path%C3%A9_Ciss
Senegal,Assane Diao,https://en.wikipedia.org/wiki/Assane_Diao
Senegal,Lamine Camara,https://en.wikipedia.org/wiki/Lamine_Camara
Senegal,Bamba Dieng,https://en.wikipedia.org/wiki/Bamba_Dieng
Senegal,Sadio Mané,https://en.wikipedia.org/wiki/Sadio_Man%C3%A9
Senegal,Nicolas Jackson,https://en.wikipedia.org/wiki/Nicolas_Jackson
Senegal,Cherif Ndiaye,https://en.wikipedia.org/wiki/Cherif_Ndiaye
Senegal,Iliman Ndiaye,https://en.wikipedia.org/wiki/Iliman_Ndiaye
Senegal,Ismail Jakobs,https://en.wikipedia.org/wiki/Ismail_Jakobs
Senegal,Krépin Diatta,https://en.wikipedia.org/wiki/Kr%C3%A9pin_Diatta
Senegal,Édouard Mendy,https://en.wikipedia.org/wiki/%C3%89douard_Mendy
Senegal,Pape Matar Sarr,https://en.wikipedia.org/wiki/Pape_Matar_Sarr
Senegal,Ismaïla Sarr,https://en.wikipedia.org/wiki/Isma%C3%AFla_Sarr
Senegal,Moussa Niakhaté,https://en.wikipedia.org/wiki/Moussa_Niakhat%C3%A9
Senegal,Ibrahim Mbaye,https://en.wikipedia.org/wiki/Ibrahim_Mbaye
Senegal,Habib Diarra,https://en.wikipedia.org/wiki/Habib_Diarra
Senegal,Bara Sapoko Ndiaye,https://en.wikipedia.org/wiki/Bara_Sapoko_Ndiaye
Senegal,Mory Diaw,https://en.wikipedia.org/wiki/Mory_Diaw
Senegal,Antoine Mendy,https://en.wikipedia.org/wiki/Antoine_Mendy_(footballer)
Senegal,El Hadji Malick Diouf,https://en.wikipedia.org/wiki/El_Hadji_Malick_Diouf
Senegal,Pape Gueye,https://en.wikipedia.org/wiki/Pape_Gueye
Algeria,Melvin Mastil,https://en.wikipedia.org/wiki/Melvin_Mastil
Algeria,Aïssa Mandi,https://en.wikipedia.org/wiki/A%C3%AFssa_Mandi
Algeria,Achref Abada,https://en.wikipedia.org/wiki/Achref_Abada
Algeria,Mohamed Amine Tougai,https://en.wikipedia.org/wiki/Mohamed_Amine_Tougai
Algeria,Zineddine Belaïd,https://en.wikipedia.org/wiki/Zineddine_Bela%C3%AFd
Algeria,Ramiz Zerrouki,https://en.wikipedia.org/wiki/Ramiz_Zerrouki
Algeria,Riyad Mahrez,https://en.wikipedia.org/wiki/Riyad_Mahrez
Algeria,Houssem Aouar,https://en.wikipedia.org/wiki/Houssem_Aouar
Algeria,Amine Gouiri,https://en.wikipedia.org/wiki/Amine_Gouiri
Algeria,Farès Chaïbi,https://en.wikipedia.org/wiki/Far%C3%A8s_Cha%C3%AFbi
Algeria,Anis Hadj Moussa,https://en.wikipedia.org/wiki/Anis_Hadj_Moussa
Algeria,Nadhir Benbouali,https://en.wikipedia.org/wiki/Nadhir_Benbouali
Algeria,Jaouen Hadjam,https://en.wikipedia.org/wiki/Jaouen_Hadjam
Algeria,Hicham Boudaoui,https://en.wikipedia.org/wiki/Hicham_Boudaoui
Algeria,Rayan Aït-Nouri,https://en.wikipedia.org/wiki/Rayan_A%C3%AFt-Nouri
Algeria,Oussama Benbot,https://en.wikipedia.org/wiki/Oussama_Benbot
Algeria,Rafik Belghali,https://en.wikipedia.org/wiki/Rafik_Belghali
Algeria,Mohamed Amoura,https://en.wikipedia.org/wiki/Mohamed_Amoura
Algeria,Nabil Bentaleb,https://en.wikipedia.org/wiki/Nabil_Bentaleb
Algeria,Adil Boulbina,https://en.wikipedia.org/wiki/Adil_Boulbina
Algeria,Ramy Bensebaini,https://en.wikipedia.org/wiki/Ramy_Bensebaini
Algeria,Ibrahim Maza,https://en.wikipedia.org/wiki/Ibrahim_Maza
Algeria,Luca Zidane,https://en.wikipedia.org/wiki/Luca_Zidane
Algeria,Yacine Titraoui,https://en.wikipedia.org/wiki/Yacine_Titraoui
Algeria,Farès Ghedjemis,https://en.wikipedia.org/wiki/Far%C3%A8s_Ghedjemis
Algeria,Samir Chergui,https://en.wikipedia.org/wiki/Samir_Chergui
Argentina,Juan Musso,https://en.wikipedia.org/wiki/Juan_Musso
Argentina,Marcos Senesi,https://en.wikipedia.org/wiki/Marcos_Senesi
Argentina,Nicolás Tagliafico,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Tagliafico
Argentina,Gonzalo Montiel,https://en.wikipedia.org/wiki/Gonzalo_Montiel
Argentina,Leandro Paredes,https://en.wikipedia.org/wiki/Leandro_Paredes
Argentina,Lisandro Martínez,https://en.wikipedia.org/wiki/Lisandro_Mart%C3%ADnez
Argentina,Rodrigo De Paul,https://en.wikipedia.org/wiki/Rodrigo_De_Paul
Argentina,Valentín Barco,https://en.wikipedia.org/wiki/Valent%C3%ADn_Barco
Argentina,Julián Alvarez,https://en.wikipedia.org/wiki/Juli%C3%A1n_Alvarez
Argentina,Lionel Messi,https://en.wikipedia.org/wiki/Lionel_Messi
Argentina,Giovani Lo Celso,https://en.wikipedia.org/wiki/Giovani_Lo_Celso
Argentina,Gerónimo Rulli,https://en.wikipedia.org/wiki/Ger%C3%B3nimo_Rulli
Argentina,Cristian Romero,https://en.wikipedia.org/wiki/Cristian_Romero
Argentina,Exequiel Palacios,https://en.wikipedia.org/wiki/Exequiel_Palacios
Argentina,Nicolás González,"https://en.wikipedia.org/wiki/Nicol%C3%A1s_Gonz%C3%A1lez_(footballer,_born_1998)"
Argentina,Thiago Almada,https://en.wikipedia.org/wiki/Thiago_Almada
Argentina,Giuliano Simeone,https://en.wikipedia.org/wiki/Giuliano_Simeone
Argentina,Nico Paz,https://en.wikipedia.org/wiki/Nico_Paz
Argentina,Nicolás Otamendi,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Otamendi
Argentina,Alexis Mac Allister,https://en.wikipedia.org/wiki/Alexis_Mac_Allister
Argentina,José Manuel López,https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_L%C3%B3pez_(footballer)
Argentina,Lautaro Martínez,https://en.wikipedia.org/wiki/Lautaro_Mart%C3%ADnez
Argentina,Emiliano Martínez,https://en.wikipedia.org/wiki/Emiliano_Mart%C3%ADnez
Argentina,Enzo Fernández,https://en.wikipedia.org/wiki/Enzo_Fern%C3%A1ndez
Argentina,Facundo Medina,https://en.wikipedia.org/wiki/Facundo_Medina
Argentina,Nahuel Molina,https://en.wikipedia.org/wiki/Nahuel_Molina
Austria,Alexander Schlager,https://en.wikipedia.org/wiki/Alexander_Schlager
Austria,David Affengruber,"https://en.wikipedia.org/wiki/David_Affengruber_(footballer,_born_2001)"
Austria,Kevin Danso,https://en.wikipedia.org/wiki/Kevin_Danso
Austria,Xaver Schlager,https://en.wikipedia.org/wiki/Xaver_Schlager
Austria,Stefan Posch,https://en.wikipedia.org/wiki/Stefan_Posch
Austria,Nicolas Seiwald,https://en.wikipedia.org/wiki/Nicolas_Seiwald
Austria,Marko Arnautović,https://en.wikipedia.org/wiki/Marko_Arnautovi%C4%87
Austria,David Alaba,https://en.wikipedia.org/wiki/David_Alaba
Austria,Marcel Sabitzer,https://en.wikipedia.org/wiki/Marcel_Sabitzer
Austria,Florian Grillitsch,https://en.wikipedia.org/wiki/Florian_Grillitsch
Austria,Michael Gregoritsch,https://en.wikipedia.org/wiki/Michael_Gregoritsch
Austria,Florian Wiegele,https://en.wikipedia.org/wiki/Florian_Wiegele
Austria,Patrick Pentz,https://en.wikipedia.org/wiki/Patrick_Pentz
Austria,Saša Kalajdžić,https://en.wikipedia.org/wiki/Sa%C5%A1a_Kalajd%C5%BEi%C4%87
Austria,Philipp Lienhart,https://en.wikipedia.org/wiki/Philipp_Lienhart
Austria,Phillipp Mwene,https://en.wikipedia.org/wiki/Phillipp_Mwene
Austria,Carney Chukwuemeka,https://en.wikipedia.org/wiki/Carney_Chukwuemeka
Austria,Romano Schmid,https://en.wikipedia.org/wiki/Romano_Schmid
Austria,Dejan Ljubičić,https://en.wikipedia.org/wiki/Dejan_Ljubi%C4%8Di%C4%87
Austria,Konrad Laimer,https://en.wikipedia.org/wiki/Konrad_Laimer
Austria,Patrick Wimmer,https://en.wikipedia.org/wiki/Patrick_Wimmer
